city,state,cities_links,file
umbauba,sergipe,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-umbauba-bandeira-mini-brnese0301207600.jpg,data/flags/municipio-umbauba-bandeira-mini-brnese0301207600.jpg
acrelandia,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-acrelandia-bandeira-mini-brnnac0200400013.jpg,data/flags/municipio-acrelandia-bandeira-mini-brnnac0200400013.jpg
assis-brasil,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-assis-brasil-bandeira-mini-brnnac0200500054.jpg,data/flags/municipio-assis-brasil-bandeira-mini-brnnac0200500054.jpg
brasileia,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-brasileia-bandeira-mini-brnnac0200500104.jpg,data/flags/municipio-brasileia-bandeira-mini-brnnac0200500104.jpg
bujari,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-bujari-bandeira-mini-brnnac0200400138.jpg,data/flags/municipio-bujari-bandeira-mini-brnnac0200400138.jpg
capixaba,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-capixaba-bandeira-mini-brnnac0200400179.jpg,data/flags/municipio-capixaba-bandeira-mini-brnnac0200400179.jpg
cruzeiro-do-sul,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-cruzeiro-do-sul-bandeira-mini-brnnac0100100203.jpg,data/flags/municipio-cruzeiro-do-sul-bandeira-mini-brnnac0100100203.jpg
epitaciolandia,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-epitaciolandia-bandeira-mini-brnnac0200500252.jpg,data/flags/municipio-epitaciolandia-bandeira-mini-brnnac0200500252.jpg
feijo,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-feijo-bandeira-mini-brnnac0100200302.jpg,data/flags/municipio-feijo-bandeira-mini-brnnac0100200302.jpg
jordao,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jordao-bandeira-mini-brnnac0100200328.jpg,data/flags/municipio-jordao-bandeira-mini-brnnac0100200328.jpg
mancio-lima,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mancio-lima-bandeira-mini-brnnac0100100336.jpg,data/flags/municipio-mancio-lima-bandeira-mini-brnnac0100100336.jpg
manoel-urbano,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-manoel-urbano-bandeira-mini-brnnac0200300344.jpg,data/flags/municipio-manoel-urbano-bandeira-mini-brnnac0200300344.jpg
marechal-thaumaturgo,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-marechal-thaumaturgo-bandeira-mini-brnnac0100100351.jpg,data/flags/municipio-marechal-thaumaturgo-bandeira-mini-brnnac0100100351.jpg
placido-de-castro,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-placido-de-castro-bandeira-mini-brnnac0200400385.jpg,data/flags/municipio-placido-de-castro-bandeira-mini-brnnac0200400385.jpg
porto-acre,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-porto-acre-bandeira-mini-brnnac0200400807.jpg,data/flags/municipio-porto-acre-bandeira-mini-brnnac0200400807.jpg
porto-walter,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-porto-walter-bandeira-mini-brnnac0100100393.jpg,data/flags/municipio-porto-walter-bandeira-mini-brnnac0100100393.jpg
rio-branco,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-branco-bandeira-mini-brnnac0200400401.jpg,data/flags/municipio-rio-branco-bandeira-mini-brnnac0200400401.jpg
rodrigues-alves,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rodrigues-alves-bandeira-mini-brnnac0100100427.jpg,data/flags/municipio-rodrigues-alves-bandeira-mini-brnnac0100100427.jpg
santa-rosa-do-purus,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-rosa-do-purus-bandeira-mini-brnnac0200300435.jpg,data/flags/municipio-santa-rosa-do-purus-bandeira-mini-brnnac0200300435.jpg
sena-madureira,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sena-madureira-bandeira-mini-brnnac0200300500.jpg,data/flags/municipio-sena-madureira-bandeira-mini-brnnac0200300500.jpg
senador-guiomard,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-senador-guiomard-bandeira-mini-brnnac0200400450.jpg,data/flags/municipio-senador-guiomard-bandeira-mini-brnnac0200400450.jpg
tarauaca,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tarauaca-bandeira-mini-brnnac0100200609.jpg,data/flags/municipio-tarauaca-bandeira-mini-brnnac0100200609.jpg
xapuri,acre,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-xapuri-bandeira-mini-brnnac0200500708.jpg,data/flags/municipio-xapuri-bandeira-mini-brnnac0200500708.jpg
amapa,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-amapa-bandeira-mini-brnnap0100200105.jpg,data/flags/municipio-amapa-bandeira-mini-brnnap0100200105.jpg
calcoene,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-calcoene-bandeira-mini-brnnap0100100204.jpg,data/flags/municipio-calcoene-bandeira-mini-brnnap0100100204.jpg
cutias,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-cutias-bandeira-mini-brnnap0200300212.jpg,data/flags/municipio-cutias-bandeira-mini-brnnap0200300212.jpg
ferreira-gomes,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ferreira-gomes-bandeira-mini-brnnap0200300238.jpg,data/flags/municipio-ferreira-gomes-bandeira-mini-brnnap0200300238.jpg
itaubal,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itaubal-bandeira-mini-brnnap0200300253.jpg,data/flags/municipio-itaubal-bandeira-mini-brnnap0200300253.jpg
laranjal-do-jari,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-laranjal-do-jari-bandeira-mini-brnnap0200400279.jpg,data/flags/municipio-laranjal-do-jari-bandeira-mini-brnnap0200400279.jpg
macapa,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-macapa-bandeira-mini-brnnap0200300303.jpg,data/flags/municipio-macapa-bandeira-mini-brnnap0200300303.jpg
mazagao,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-mazagao-bandeira-mini-brnnap0200400402.jpg,data/flags/municipio-mazagao-bandeira-mini-brnnap0200400402.jpg
oiapoque,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-oiapoque-bandeira-mini-brnnap0100100501.jpg,data/flags/municipio-oiapoque-bandeira-mini-brnnap0100100501.jpg
pedra-branca-do-amapari,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pedra-branca-do-amapari-bandeira-mini-brnnap0200300154.jpg,data/flags/municipio-pedra-branca-do-amapari-bandeira-mini-brnnap0200300154.jpg
porto-grande,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-porto-grande-bandeira-mini-brnnap0200300535.jpg,data/flags/municipio-porto-grande-bandeira-mini-brnnap0200300535.jpg
pracuuba,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pracuuba-bandeira-mini-brnnap0100200550.jpg,data/flags/municipio-pracuuba-bandeira-mini-brnnap0100200550.jpg
santana,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santana-bandeira-mini-brnnap0200300600.jpg,data/flags/municipio-santana-bandeira-mini-brnnap0200300600.jpg
serra-do-navio,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-serra-do-navio-bandeira-mini-brnnap0200300055.jpg,data/flags/municipio-serra-do-navio-bandeira-mini-brnnap0200300055.jpg
tartarugalzinho,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tartarugalzinho-bandeira-mini-brnnap0100200709.jpg,data/flags/municipio-tartarugalzinho-bandeira-mini-brnnap0100200709.jpg
vitoria-do-jari,amapa,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-vitoria-do-jari-bandeira-mini-brnnap0200400808.jpg,data/flags/municipio-vitoria-do-jari-bandeira-mini-brnnap0200400808.jpg
alvaraes,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-alvaraes-bandeira-mini-brnnam0300500029.jpg,data/flags/municipio-alvaraes-bandeira-mini-brnnam0300500029.jpg
amatura,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-amatura-bandeira-mini-brnnam0200300060.jpg,data/flags/municipio-amatura-bandeira-mini-brnnam0200300060.jpg
anama,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-anama-bandeira-mini-brnnam0300600086.jpg,data/flags/municipio-anama-bandeira-mini-brnnam0300600086.jpg
anori,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-anori-bandeira-mini-brnnam0300600102.jpg,data/flags/municipio-anori-bandeira-mini-brnnam0300600102.jpg
apui,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-apui-bandeira-mini-brnnam0401300144.jpg,data/flags/municipio-apui-bandeira-mini-brnnam0401300144.jpg
atalaia-do-norte,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-atalaia-do-norte-bandeira-mini-brnnam0200300201.jpg,data/flags/municipio-atalaia-do-norte-bandeira-mini-brnnam0200300201.jpg
autazes,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-autazes-bandeira-mini-brnnam0300700300.jpg,data/flags/municipio-autazes-bandeira-mini-brnnam0300700300.jpg
barcelos,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barcelos-bandeira-mini-brnnam0100100409.jpg,data/flags/municipio-barcelos-bandeira-mini-brnnam0100100409.jpg
barreirinha,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barreirinha-bandeira-mini-brnnam0301000508.jpg,data/flags/municipio-barreirinha-bandeira-mini-brnnam0301000508.jpg
benjamin-constant,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-benjamin-constant-bandeira-mini-brnnam0200300607.jpg,data/flags/municipio-benjamin-constant-bandeira-mini-brnnam0200300607.jpg
beruri,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-beruri-bandeira-mini-brnnam0300600631.jpg,data/flags/municipio-beruri-bandeira-mini-brnnam0300600631.jpg
boa-vista-do-ramos,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-boa-vista-do-ramos-bandeira-mini-brnnam0301000680.jpg,data/flags/municipio-boa-vista-do-ramos-bandeira-mini-brnnam0301000680.jpg
boca-do-acre,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-boca-do-acre-bandeira-mini-brnnam0401100706.jpg,data/flags/municipio-boca-do-acre-bandeira-mini-brnnam0401100706.jpg
borba,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-borba-bandeira-mini-brnnam0401300805.jpg,data/flags/municipio-borba-bandeira-mini-brnnam0401300805.jpg
caapiranga,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-caapiranga-bandeira-mini-brnnam0300600839.jpg,data/flags/municipio-caapiranga-bandeira-mini-brnnam0300600839.jpg
canutama,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-canutama-bandeira-mini-brnnam0401200904.jpg,data/flags/municipio-canutama-bandeira-mini-brnnam0401200904.jpg
carauari,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-carauari-bandeira-mini-brnnam0200401001.jpg,data/flags/municipio-carauari-bandeira-mini-brnnam0200401001.jpg
careiro,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-careiro-bandeira-mini-brnnam0300701100.jpg,data/flags/municipio-careiro-bandeira-mini-brnnam0300701100.jpg
careiro-da-varzea,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-careiro-da-varzea-bandeira-mini-brnnam0300701159.jpg,data/flags/municipio-careiro-da-varzea-bandeira-mini-brnnam0300701159.jpg
coari,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-coari-bandeira-mini-brnnam0300601209.jpg,data/flags/municipio-coari-bandeira-mini-brnnam0300601209.jpg
codajas,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-codajas-bandeira-mini-brnnam0300601308.jpg,data/flags/municipio-codajas-bandeira-mini-brnnam0300601308.jpg
eirunepe,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-eirunepe-bandeira-mini-brnnam0200401407.jpg,data/flags/municipio-eirunepe-bandeira-mini-brnnam0200401407.jpg
envira,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-envira-bandeira-mini-brnnam0200401506.jpg,data/flags/municipio-envira-bandeira-mini-brnnam0200401506.jpg
fonte-boa,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-fonte-boa-bandeira-mini-brnnam0200301605.jpg,data/flags/municipio-fonte-boa-bandeira-mini-brnnam0200301605.jpg
guajara,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-guajara-bandeira-mini-brnnam0200401654.jpg,data/flags/municipio-guajara-bandeira-mini-brnnam0200401654.jpg
humaita,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-humaita-bandeira-mini-brnnam0401301704.jpg,data/flags/municipio-humaita-bandeira-mini-brnnam0401301704.jpg
ipixuna,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ipixuna-bandeira-mini-brnnam0200401803.jpg,data/flags/municipio-ipixuna-bandeira-mini-brnnam0200401803.jpg
iranduba,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-iranduba-bandeira-mini-brnnam0300701852.jpg,data/flags/municipio-iranduba-bandeira-mini-brnnam0300701852.jpg
itacoatiara,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itacoatiara-bandeira-mini-brnnam0300901902.jpg,data/flags/municipio-itacoatiara-bandeira-mini-brnnam0300901902.jpg
itamarati,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itamarati-bandeira-mini-brnnam0200401951.jpg,data/flags/municipio-itamarati-bandeira-mini-brnnam0200401951.jpg
itapiranga,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-itapiranga-bandeira-mini-brnnam0300902009.jpg,data/flags/municipio-itapiranga-bandeira-mini-brnnam0300902009.jpg
japura,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-japura-bandeira-mini-brnnam0100202108.jpg,data/flags/municipio-japura-bandeira-mini-brnnam0100202108.jpg
jurua,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jurua-bandeira-mini-brnnam0200402207.jpg,data/flags/municipio-jurua-bandeira-mini-brnnam0200402207.jpg
jutai,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-jutai-bandeira-mini-brnnam0200302306.jpg,data/flags/municipio-jutai-bandeira-mini-brnnam0200302306.jpg
labrea,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-labrea-bandeira-mini-brnnam0401202405.jpg,data/flags/municipio-labrea-bandeira-mini-brnnam0401202405.jpg
manacapuru,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-manacapuru-bandeira-mini-brnnam0300702504.jpg,data/flags/municipio-manacapuru-bandeira-mini-brnnam0300702504.jpg
manaquiri,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-manaquiri-bandeira-mini-brnnam0300702553.jpg,data/flags/municipio-manaquiri-bandeira-mini-brnnam0300702553.jpg
manaus,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-manaus-bandeira-mini-brnnam0300702603.jpg,data/flags/municipio-manaus-bandeira-mini-brnnam0300702603.jpg
manicore,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-manicore-bandeira-mini-brnnam0401302702.jpg,data/flags/municipio-manicore-bandeira-mini-brnnam0401302702.jpg
maraa,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-maraa-bandeira-mini-brnnam0100202801.jpg,data/flags/municipio-maraa-bandeira-mini-brnnam0100202801.jpg
maues,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-maues-bandeira-mini-brnnam0301002900.jpg,data/flags/municipio-maues-bandeira-mini-brnnam0301002900.jpg
nhamunda,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-nhamunda-bandeira-mini-brnnam0301003007.jpg,data/flags/municipio-nhamunda-bandeira-mini-brnnam0301003007.jpg
nova-olinda-do-norte,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-nova-olinda-do-norte-bandeira-mini-brnnam0300903106.jpg,data/flags/municipio-nova-olinda-do-norte-bandeira-mini-brnnam0300903106.jpg
novo-airao,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-novo-airao-bandeira-mini-brnnam0100103205.jpg,data/flags/municipio-novo-airao-bandeira-mini-brnnam0100103205.jpg
novo-aripuana,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-novo-aripuana-bandeira-mini-brnnam0401303304.jpg,data/flags/municipio-novo-aripuana-bandeira-mini-brnnam0401303304.jpg
parintins,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-parintins-bandeira-mini-brnnam0301003403.jpg,data/flags/municipio-parintins-bandeira-mini-brnnam0301003403.jpg
pauini,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-pauini-bandeira-mini-brnnam0401103502.jpg,data/flags/municipio-pauini-bandeira-mini-brnnam0401103502.jpg
presidente-figueiredo,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-presidente-figueiredo-bandeira-mini-brnnam0300803536.jpg,data/flags/municipio-presidente-figueiredo-bandeira-mini-brnnam0300803536.jpg
rio-preto-da-eva,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-rio-preto-da-eva-bandeira-mini-brnnam0300803569.jpg,data/flags/municipio-rio-preto-da-eva-bandeira-mini-brnnam0300803569.jpg
santa-isabel-do-rio-negro,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santa-isabel-do-rio-negro-bandeira-mini-brnnam0100103601.jpg,data/flags/municipio-santa-isabel-do-rio-negro-bandeira-mini-brnnam0100103601.jpg
santo-antonio-do-ica,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-santo-antonio-do-ica-bandeira-mini-brnnam0200303700.jpg,data/flags/municipio-santo-antonio-do-ica-bandeira-mini-brnnam0200303700.jpg
sao-gabriel-da-cachoeira,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-gabriel-da-cachoeira-bandeira-mini-brnnam0100103809.jpg,data/flags/municipio-sao-gabriel-da-cachoeira-bandeira-mini-brnnam0100103809.jpg
sao-paulo-de-olivenca,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-paulo-de-olivenca-bandeira-mini-brnnam0200303908.jpg,data/flags/municipio-sao-paulo-de-olivenca-bandeira-mini-brnnam0200303908.jpg
sao-sebastiao-do-uatuma,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-sao-sebastiao-do-uatuma-bandeira-mini-brnnam0301003957.jpg,data/flags/municipio-sao-sebastiao-do-uatuma-bandeira-mini-brnnam0301003957.jpg
silves,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-silves-bandeira-mini-brnnam0300904005.jpg,data/flags/municipio-silves-bandeira-mini-brnnam0300904005.jpg
tabatinga,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tabatinga-bandeira-mini-brnnam0200304062.jpg,data/flags/municipio-tabatinga-bandeira-mini-brnnam0200304062.jpg
tapaua,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tapaua-bandeira-mini-brnnam0401204104.jpg,data/flags/municipio-tapaua-bandeira-mini-brnnam0401204104.jpg
tefe,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tefe-bandeira-mini-brnnam0300504203.jpg,data/flags/municipio-tefe-bandeira-mini-brnnam0300504203.jpg
tonantins,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-tonantins-bandeira-mini-brnnam0200304237.jpg,data/flags/municipio-tonantins-bandeira-mini-brnnam0200304237.jpg
uarini,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-uarini-bandeira-mini-brnnam0300504260.jpg,data/flags/municipio-uarini-bandeira-mini-brnnam0300504260.jpg
urucara,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-urucara-bandeira-mini-brnnam0301004302.jpg,data/flags/municipio-urucara-bandeira-mini-brnnam0301004302.jpg
urucurituba,amazonas,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-urucurituba-bandeira-mini-brnnam0300904401.jpg,data/flags/municipio-urucurituba-bandeira-mini-brnnam0300904401.jpg
abaiara,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-abaiara-bandeira-mini-brnece0703300101.jpg,data/flags/municipio-abaiara-bandeira-mini-brnece0703300101.jpg
acarape,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-acarape-bandeira-mini-brnece0201300150.jpg,data/flags/municipio-acarape-bandeira-mini-brnece0201300150.jpg
acarau,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-acarau-bandeira-mini-brnece0100100200.jpg,data/flags/municipio-acarau-bandeira-mini-brnece0100100200.jpg
acopiara,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-acopiara-bandeira-mini-brnece0402100309.jpg,data/flags/municipio-acopiara-bandeira-mini-brnece0402100309.jpg
aiuaba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aiuaba-bandeira-mini-brnece0402000408.jpg,data/flags/municipio-aiuaba-bandeira-mini-brnece0402000408.jpg
alcantaras,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-alcantaras-bandeira-mini-brnece0100400507.jpg,data/flags/municipio-alcantaras-bandeira-mini-brnece0100400507.jpg
altaneira,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-altaneira-bandeira-mini-brnece0703000606.jpg,data/flags/municipio-altaneira-bandeira-mini-brnece0703000606.jpg
alto-santo,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-alto-santo-bandeira-mini-brnece0502300705.jpg,data/flags/municipio-alto-santo-bandeira-mini-brnece0502300705.jpg
amontada,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-amontada-bandeira-mini-brnece0200800754.jpg,data/flags/municipio-amontada-bandeira-mini-brnece0200800754.jpg
antonina-do-norte,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-antonina-do-norte-bandeira-mini-brnece0602700804.jpg,data/flags/municipio-antonina-do-norte-bandeira-mini-brnece0602700804.jpg
apuiares,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-apuiares-bandeira-mini-brnece0201100903.jpg,data/flags/municipio-apuiares-bandeira-mini-brnece0201100903.jpg
aquiraz,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aquiraz-bandeira-mini-brnece0301601000.jpg,data/flags/municipio-aquiraz-bandeira-mini-brnece0301601000.jpg
aracati,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aracati-bandeira-mini-brnece0502201109.jpg,data/flags/municipio-aracati-bandeira-mini-brnece0502201109.jpg
aracoiaba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aracoiaba-bandeira-mini-brnece0201301208.jpg,data/flags/municipio-aracoiaba-bandeira-mini-brnece0201301208.jpg
ararenda,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-ararenda-bandeira-mini-brnece0401801257.jpg,data/flags/municipio-ararenda-bandeira-mini-brnece0401801257.jpg
araripe,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-araripe-bandeira-mini-brnece0702901307.jpg,data/flags/municipio-araripe-bandeira-mini-brnece0702901307.jpg
aratuba,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aratuba-bandeira-mini-brnece0201301406.jpg,data/flags/municipio-aratuba-bandeira-mini-brnece0201301406.jpg
arneiroz,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-arneiroz-bandeira-mini-brnece0402001505.jpg,data/flags/municipio-arneiroz-bandeira-mini-brnece0402001505.jpg
assare,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-assare-bandeira-mini-brnece0702901604.jpg,data/flags/municipio-assare-bandeira-mini-brnece0702901604.jpg
aurora,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-aurora-bandeira-mini-brnece0703101703.jpg,data/flags/municipio-aurora-bandeira-mini-brnece0703101703.jpg
baixio,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-baixio-bandeira-mini-brnece0602801802.jpg,data/flags/municipio-baixio-bandeira-mini-brnece0602801802.jpg
banabuiu,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-banabuiu-bandeira-mini-brnece0401901851.jpg,data/flags/municipio-banabuiu-bandeira-mini-brnece0401901851.jpg
barbalha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barbalha-bandeira-mini-brnece0703201901.jpg,data/flags/municipio-barbalha-bandeira-mini-brnece0703201901.jpg
barreira,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barreira-bandeira-mini-brnece0201401950.jpg,data/flags/municipio-barreira-bandeira-mini-brnece0201401950.jpg
barro,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barro-bandeira-mini-brnece0703102008.jpg,data/flags/municipio-barro-bandeira-mini-brnece0703102008.jpg
barroquinha,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-barroquinha-bandeira-mini-brnece0100102057.jpg,data/flags/municipio-barroquinha-bandeira-mini-brnece0100102057.jpg
baturite,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-baturite-bandeira-mini-brnece0201302107.jpg,data/flags/municipio-baturite-bandeira-mini-brnece0201302107.jpg
beberibe,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-beberibe-bandeira-mini-brnece0201502206.jpg,data/flags/municipio-beberibe-bandeira-mini-brnece0201502206.jpg
bela-cruz,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-bela-cruz-bandeira-mini-brnece0100102305.jpg,data/flags/municipio-bela-cruz-bandeira-mini-brnece0100102305.jpg
boa-viagem,ceara,https://www.mbi.com.br//mbi/files/media/image/simbolopedia/municipio-boa-viagem-bandeira-mini-brnece0401902404.jpg,data/flags/municipio-boa-viagem-bandeira-mini-brnece0401902404.jpg
